id,sales
2990926,0.0
2990927,952.513
2990928,96.0
2990929,1244.0
2990930,1617.0
2990931,292.491
2990932,387.0
2990933,265.568
2990934,6079.0
2990935,55.0
2990936,1.0
2990937,73.0
2990938,39.0
2990939,0.0
2990940,336.0
2990941,18.0
2990942,30.0
2990943,23.0
2990944,315.0
2990945,22.0
2990946,545.235
2990947,356.0
2990948,26.0
2990949,21.0
2990950,806.341
2990951,197.133
2990952,5461.557
2990953,0.0
2990954,64.095
2991285,5.0
2991286,0.0
2991287,5.0
2991288,1856.0
2991289,0.0
2991290,327.107
2991291,8.0
2991292,545.0
2991293,526.0
2991294,165.915
2991295,102.0
2991296,53.0
2991297,2493.0
2991298,19.0
2991299,2.0
2991300,7.0
2991301,2.0
2991302,0.0
2991303,117.0
2991304,8.0
2991305,22.0
2991306,0.0
2991307,135.0
2991308,8.0
2991309,266.629
2991310,147.0
2991311,4.0
2991312,5.0
2991313,250.717
2991314,62.181
2991315,1467.554
2991316,0.0
2991317,14.259
2991648,7.0
2991649,0.0
2991650,3.0
2991651,1658.0
2991652,0.0
2991653,344.701
2991654,29.0
2991655,845.0
2991656,495.0
2991657,199.37
2991658,69.0
2991659,95.907
2991660,2687.0
2991661,35.0
2991662,1.0
2991663,27.0
2991664,25.0
2991665,0.0
2991666,163.0
2991667,8.0
2991668,6.0
2991669,15.0
2991670,83.0
2991671,11.0
2991672,265.429
2991673,188.0
2991674,1.0
2991675,6.0
2991676,198.971
2991677,53.276
2991678,1383.316
2991679,0.0
2991680,7.0959997
2991978,1.0
2991979,0.0
2991980,1.0
2991981,1006.0
2991982,0.0
2991983,145.607
2991984,4.0
2991985,341.0
2991986,343.0
2991987,64.302
2991988,86.0
2991989,61.0
2991990,1270.0
2991991,9.0
2991992,1.0
2991993,27.0
2991994,14.0
2991995,0.0
2991996,74.0
2991997,3.0
2991998,15.0
2991999,1.0
2992000,67.0
2992001,4.0
2992002,385.99402
2992003,53.0
2992004,5.0
2992005,3.0
2992006,259.118
2992007,24.963001
2992008,1115.334
2992009,0.0
2992010,19.424
2992341,14.0
2992342,0.0
2992343,8.0
2992344,2390.0
2992345,0.0
2992346,601.0
2992347,11.0
2992348,678.0
2992349,790.0
2992350,212.375
2992351,138.0
2992352,133.0
2992353,3574.0
2992354,29.0
2992355,3.0
2992356,25.0
2992357,25.0
2992358,0.0
2992359,183.0
2992360,14.0
2992361,10.0
2992362,8.0
2992363,157.0
2992364,8.0
2992365,977.961
2992366,353.0
2992367,18.0
2992368,5.0
2992369,533.774
2992370,128.282
2992371,2028.704
2992372,0.0
2992373,25.675001
2992704,10.0
2992705,0.0
2992706,13.0
2992707,7032.0
2992708,0.0
2992709,1161.047
2992710,37.0
2992711,1832.0
2992712,1992.0
2992713,416.172
2992714,483.0
2992715,432.863
2992716,7727.0
2992717,79.0
2992718,6.0
2992719,87.0
2992720,56.0
2992721,0.0
2992722,476.0
2992723,36.0
2992724,62.0
2992725,18.0
2992726,421.0
2992727,35.0
2992728,1203.91
2992729,558.0
2992730,27.0
2992731,29.0
2992732,1365.597
2992733,288.315
2992734,6906.543
2992735,1.0
2992736,94.312996
2993067,3.0
2993068,0.0
2993069,6.0
2993070,2045.0
2993071,0.0
2993072,294.703
2993073,8.0
2993074,648.0
2993075,661.0
2993076,241.129
2993077,134.0
2993078,116.393
2993079,2843.0
2993080,27.0
2993081,1.0
2993082,29.0
2993083,8.0
2993084,1.0
2993085,166.0
2993086,16.0
2993087,34.0
2993088,2.0
2993089,152.0
2993090,13.0
2993091,517.576
2993092,200.0
2993093,6.0
2993094,12.0
2993095,452.253
2993096,66.976
2993097,2085.96
2993098,0.0
2993099,29.553
2993430,12.0
2993431,1.0
2993432,5.0
2993433,1717.0
2993434,0.0
2993435,312.186
2993436,39.0
2993437,775.0
2993438,489.0
2993439,274.363
2993440,95.0
2993441,107.0
2993442,2864.0
2993443,39.0
2993444,2.0
2993445,31.0
2993446,29.0
2993447,0.0
2993448,167.0
2993449,5.0
2993450,16.0
2993451,7.0
2993452,136.0
2993453,8.0
2993454,327.28
2993455,204.0
2993456,7.0
2993457,9.0
2993458,297.857
2993459,55.691
2993460,1470.092
2993461,1.0
2993462,8.402
2993760,6.0
2993761,0.0
2993762,3.0
2993763,1659.0
2993764,0.0
2993765,243.22
2993766,3.0
2993767,351.0
2993768,526.0
2993769,99.488
2993770,113.0
2993771,107.794
2993772,1630.0
2993773,19.0
2993774,0.0
2993775,17.0
2993776,31.0
2993777,0.0
2993778,116.0
2993779,9.0
2993780,10.0
2993781,8.0
2993782,90.0
2993783,6.0
2993784,211.756
2993785,227.0
2993786,3.0
2993787,6.0
2993788,217.664
2993789,48.058
2993790,1762.493
2993791,0.0
2993792,20.15
2994123,7.0
2994124,0.0
2994125,7.0
2994126,2649.0
2994127,0.0
2994128,637.0
2994129,12.0
2994130,659.0
2994131,734.0
2994132,251.246
2994133,179.0
2994134,118.0
2994135,3366.0
2994136,39.0
2994137,1.0
2994138,28.0
2994139,12.0
2994140,0.0
2994141,220.0
2994142,30.0
2994143,32.0
2994144,6.0
2994145,159.0
2994146,13.0
2994147,304.844
2994148,225.0
2994149,9.0
2994150,8.0
2994151,359.522
2994152,130.451
2994153,2159.94
2994154,0.0
2994155,26.413
2994486,9.0
2994487,0.0
2994488,12.0
2994489,7685.0
2994490,0.0
2994491,1156.9
2994492,40.0
2994493,1543.0
2994494,1989.0
2994495,355.9
2994496,497.0
2994497,354.405
2994498,7167.0
2994499,58.0
2994500,0.0
2994501,58.0
2994502,44.0
2994503,0.0
2994504,509.0
2994505,53.0
2994506,69.0
2994507,27.0
2994508,299.0
2994509,29.0
2994510,705.526
2994511,584.0
2994512,22.0
2994513,26.0
2994514,1057.825
2994515,231.714
2994516,7249.289
2994517,0.0
2994518,71.917
2994849,4.0
2994850,0.0
2994851,5.0
2994852,2239.0
2994853,0.0
2994854,318.694
2994855,13.0
2994856,600.0
2994857,670.0
2994858,200.597
2994859,134.0
2994860,114.0
2994861,2876.0
2994862,30.0
2994863,2.0
2994864,15.0
2994865,14.0
2994866,0.0
2994867,163.0
2994868,17.0
2994869,16.0
2994870,3.0
2994871,160.0
2994872,9.0
2994873,359.656
2994874,208.0
2994875,7.0
2994876,8.0
2994877,347.38
2994878,71.31
2994879,1993.89
2994880,0.0
2994881,23.773
2995212,1.0
2995213,0.0
2995214,10.0
2995215,1353.0
2995216,0.0
2995217,247.893
2995218,23.0
2995219,686.0
2995220,433.0
2995221,167.978
2995222,77.0
2995223,164.378
2995224,2476.0
2995225,23.0
2995226,1.0
2995227,33.0
2995228,17.0
2995229,0.0
2995230,129.0
2995231,13.0
2995232,12.0
2995233,8.0
2995234,133.0
2995235,8.0
2995236,234.644
2995237,159.0
2995238,3.0
2995239,6.0
2995240,214.238
2995241,46.91
2995242,1466.709
2995243,3.0
2995244,7.32
2995542,1.0
2995543,0.0
2995544,1.0
2995545,803.0
2995546,0.0
2995547,136.679
2995548,1.0
2995549,169.0
2995550,266.0
2995551,47.77
2995552,60.0
2995553,50.0
2995554,952.0
2995555,6.0
2995556,1.0
2995557,13.0
2995558,8.0
2995559,0.0
2995560,61.0
2995561,7.0
2995562,8.0
2995563,3.0
2995564,35.0
2995565,4.0
2995566,88.182
2995567,45.0
2995568,2.0
2995569,0.0
2995570,115.758
2995571,20.346
2995572,986.669
2995573,0.0
2995574,11.378
2995905,9.0
2995906,0.0
2995907,10.0
2995908,2947.0
2995909,0.0
2995910,642.0
2995911,16.0
2995912,752.0
2995913,892.0
2995914,192.428
2995915,208.0
2995916,98.0
2995917,3735.0
2995918,41.0
2995919,1.0
2995920,33.0
2995921,87.0
2995922,0.0
2995923,234.0
2995924,25.0
2995925,23.0
2995926,8.0
2995927,100.0
2995928,11.0
2995929,315.441
2995930,277.0
2995931,6.0
2995932,11.0
2995933,470.487
2995934,101.716995
2995935,2476.7031
2995936,0.0
2995937,44.046
2996268,15.0
2996269,0.0
2996270,26.0
2996271,8423.0
2996272,0.0
2996273,1182.917
2996274,26.0
2996275,1887.0
2996276,2167.0
2996277,395.272
2996278,555.0
2996279,361.183
2996280,7749.0
2996281,85.0
2996282,2.0
2996283,111.0
2996284,51.0
2996285,0.0
2996286,587.0
2996287,68.0
2996288,42.0
2996289,28.0
2996290,212.0
2996291,33.0
2996292,697.172
2996293,700.0
2996294,18.0
2996295,34.0
2996296,1094.738
2996297,198.679
2996298,8017.7603
2996299,1.0
2996300,77.398
2996631,6.0
2996632,0.0
2996633,7.0
2996634,2863.0
2996635,0.0
2996636,403.816
2996637,10.0
2996638,695.0
2996639,919.0
2996640,173.935
2996641,190.0
2996642,110.0
2996643,3397.0
2996644,27.0
2996645,1.0
2996646,16.0
2996647,14.0
2996648,0.0
2996649,199.0
2996650,41.0
2996651,27.0
2996652,1.0
2996653,82.0
2996654,8.0
2996655,345.605
2996656,283.0
2996657,13.0
2996658,14.0
2996659,453.172
2996660,76.337
2996661,2654.205
2996662,1.0
2996663,34.833
2996994,15.0
2996995,0.0
2996996,5.0
2996997,1838.0
2996998,0.0
2996999,366.425
2997000,20.0
2997001,927.0
2997002,572.0
2997003,254.995
2997004,100.0
2997005,68.0
2997006,3141.0
2997007,27.0
2997008,3.0
2997009,30.0
2997010,20.0
2997011,0.0
2997012,238.0
2997013,12.0
2997014,6.0
2997015,9.0
2997016,52.0
2997017,20.0
2997018,241.696
2997019,269.0
2997020,3.0
2997021,8.0
2997022,232.897
2997023,65.945
2997024,1487.221
2997025,1.0
2997026,11.642
2997324,1.0
2997325,0.0
2997326,6.0
2997327,2201.0
2997328,0.0
2997329,346.038
2997330,4.0
2997331,571.0
2997332,699.0
2997333,154.578
2997334,170.0
2997335,110.0
2997336,2407.0
2997337,20.0
2997338,0.0
2997339,50.0
2997340,31.0
2997341,0.0
2997342,161.0
2997343,17.0
2997344,27.0
2997345,21.0
2997346,100.0
2997347,8.0
2997348,192.763
2997349,159.0
2997350,3.0
2997351,6.0
2997352,270.047
2997353,72.004
2997354,2611.755
2997355,0.0
2997356,14.129
2997687,4.0
2997688,0.0
2997689,7.0
2997690,2559.0
2997691,0.0
2997692,597.0
2997693,7.0
2997694,730.0
2997695,738.0
2997696,188.586
2997697,155.0
2997698,108.0
2997699,3343.0
2997700,28.0
2997701,1.0
2997702,19.0
2997703,31.0
2997704,0.0
2997705,221.0
2997706,18.0
2997707,10.0
2997708,4.0
2997709,58.0
2997710,13.0
2997711,433.778
2997712,206.0
2997713,9.0
2997714,7.0
2997715,461.51102
2997716,115.877
2997717,2104.065
2997718,0.0
2997719,34.644
2998050,7.0
2998051,0.0
2998052,27.0
2998053,7859.0
2998054,0.0
2998055,1163.481
2998056,20.0
2998057,1754.0
2998058,2125.0
2998059,375.21
2998060,466.0
2998061,317.63
2998062,7053.0
2998063,82.0
2998064,4.0
2998065,48.0
2998066,60.0
2998067,0.0
2998068,479.0
2998069,45.0
2998070,38.0
2998071,23.0
2998072,120.0
2998073,20.0
2998074,703.38403
2998075,521.0
2998076,11.0
2998077,27.0
2998078,1251.017
2998079,215.657
2998080,7941.873
2998081,0.0
2998082,86.451996
2998413,2.0
2998414,0.0
2998415,2.0
2998416,2280.0
2998417,0.0
2998418,356.235
2998419,9.0
2998420,828.0
2998421,738.0
2998422,134.557
2998423,136.0
2998424,48.0
2998425,2750.0
2998426,30.0
2998427,0.0
2998428,6.0
2998429,7.0
2998430,0.0
2998431,164.0
2998432,18.0
2998433,21.0
2998434,1.0
2998435,49.0
2998436,5.0
2998437,532.311
2998438,197.0
2998439,9.0
2998440,7.0
2998441,431.75
2998442,51.924
2998443,2071.369
2998444,0.0
2998445,26.744
2998776,6.0
2998777,0.0
2998778,6.0
2998779,1771.0
2998780,0.0
2998781,393.15
2998782,28.0
2998783,676.0
2998784,580.0
2998785,205.163
2998786,85.0
2998787,81.15
2998788,2717.0
2998789,17.0
2998790,1.0
2998791,27.0
2998792,28.0
2998793,0.0
2998794,157.0
2998795,14.0
2998796,15.0
2998797,12.0
2998798,23.0
2998799,12.0
2998800,211.646
2998801,196.0
2998802,0.0
2998803,2.0
2998804,203.0
2998805,79.535
2998806,1453.2369
2998807,0.0
2998808,11.694
2999106,4.0
2999107,0.0
2999108,4.0
2999109,1942.0
2999110,0.0
2999111,329.54102
2999112,21.0
2999113,703.0
2999114,602.0
2999115,116.402
2999116,131.0
2999117,89.0
2999118,2508.0
2999119,13.0
2999120,3.0
2999121,30.0
2999122,33.0
2999123,0.0
2999124,156.0
2999125,9.0
2999126,17.0
2999127,4.0
2999128,94.0
2999129,3.0
2999130,274.176
2999131,173.0
2999132,3.0
2999133,21.0
2999134,234.892
2999135,42.822998
2999136,2240.23
2999137,0.0
2999138,22.487
2999469,2.0
2999470,0.0
2999471,9.0
2999472,2093.0
2999473,0.0
2999474,607.0
2999475,8.0
2999476,659.0
2999477,703.0
2999478,232.882
2999479,154.0
2999480,79.0
2999481,3212.0
2999482,21.0
2999483,1.0
2999484,19.0
2999485,26.0
2999486,0.0
2999487,187.0
2999488,15.0
2999489,21.0
2999490,3.0
2999491,65.0
2999492,15.0
2999493,357.513
2999494,202.0
2999495,3.0
2999496,6.0
2999497,365.424
2999498,90.849
2999499,2006.874
2999500,0.0
2999501,32.718002
2999832,12.0
2999833,0.0
2999834,13.0
2999835,6915.0
2999836,0.0
2999837,1052.915
2999838,31.0
2999839,1627.0
2999840,1832.0
2999841,299.215
2999842,403.0
2999843,273.655
2999844,6955.0
2999845,64.0
2999846,2.0
2999847,49.0
2999848,35.0
2999849,0.0
2999850,423.0
2999851,33.0
2999852,43.0
2999853,28.0
2999854,184.0
2999855,37.0
2999856,662.149
2999857,455.0
2999858,12.0
2999859,30.0
2999860,1155.024
2999861,222.294
2999862,7265.289
2999863,1.0
2999864,71.061
3000195,7.0
3000196,0.0
3000197,5.0
3000198,1739.0
3000199,0.0
3000200,278.259
3000201,6.0
3000202,687.0
3000203,568.0
3000204,178.76
3000205,115.0
3000206,58.838
3000207,2741.0
3000208,22.0
3000209,2.0
3000210,27.0
3000211,9.0
3000212,0.0
3000213,179.0
3000214,14.0
3000215,14.0
3000216,3.0
3000217,59.0
3000218,8.0
3000219,295.524
3000220,214.0
3000221,5.0
3000222,5.0
3000223,372.486
3000224,44.085
3000225,2031.764
3000226,0.0
3000227,20.37
3000558,9.0
3000559,0.0
3000560,7.0
3000561,1654.0
3000562,0.0
3000563,334.434
3000564,28.0
3000565,721.0
3000566,547.0
3000567,194.971
3000568,68.0
3000569,49.465
3000570,2696.0
3000571,21.0
3000572,0.0
3000573,26.0
3000574,15.0
3000575,0.0
3000576,173.0
3000577,14.0
3000578,2.0
3000579,13.0
3000580,33.0
3000581,15.0
3000582,226.199
3000583,183.0
3000584,4.0
3000585,9.0
3000586,241.011
3000587,52.121
3000588,1357.823
3000589,0.0
3000590,9.669
